,Symbol,Name,Exchange,Sector,industry,dividendRate,exDividendDate,lastSplitDate,lastSplitFactor,Buy,Sell,Hold,Previous_Earnings_Date,Expected,Actual,Surprise,Future Earnings Date,daysSinceLastDividend,BBP,Exponential Moving Average,day1,day2,day3,day4,close on day 0,close on day 1,close on day 2,close on day 3,close on day 4
1310,LI,Li Auto Inc.,Nasdaq,Capital Goods,Auto Manufacturing,,0.0,0,0.0,0.0,0.0,0.0,2020-07-29,-,-,-,,0.0,,,0.0,0.0,0.0,0.0,,,,,
1311,LBRDA,Liberty Broadband Corporation,Nasdaq,Consumer Services,Television Services,,0.0,0,0.0,1.0,0.0,0.0,2020-07-30,0.68,0.39,-42.65,,0.0,0.5441574461086772,1.0761868713966036,1.0,0.0,0.0,1.0,129.9199981689453,130.6300048828125,129.44000244140625,129.5,130.07000732421875
1312,LBRDK,Liberty Broadband Corporation,Nasdaq,Consumer Services,Television Services,,0.0,0,0.0,0.0,0.0,2.0,2020-07-30,0.45,0.39,-13.53,2020-10-30,0.0,0.5509010389475874,1.0844464125744304,1.0,0.0,0.0,1.0,132.3300018310547,132.77000427246094,132.1300048828125,132.05999755859375,132.4199981689453
1313,LILA,Liberty Latin America Ltd.,Nasdaq,Consumer Services,Television Services,,0.0,1,1.061,0.0,0.0,0.0,2020-08-04,-0.27,-2.15,-696.3,,0.0,-0.656079919078387,0.5361610327553901,1.0,1.0,1.0,1.0,8.774741172790527,8.972667694091797,9.46277141571045,9.688972473144531,9.736098289489746
1314,LILAK,Liberty Latin America Ltd.,Nasdaq,Consumer Services,Television Services,,0.0,1,1.062,1.0,0.0,0.0,2020-08-04,-0.38,-2.02,-429.58,2020-11-03,0.0,-0.5424214948945981,0.5220736076472856,1.0,1.0,1.0,1.0,8.644067764282227,8.89830493927002,9.397363662719727,9.632768630981445,9.708097457885742
1315,LFVN,Lifevantage Corporation,Nasdaq,Health Care,Major Pharmaceuticals,,0.0,0,0.0,0.0,0.0,0.0,2020-08-17,0.19,0.28,+47.37,2020-10-28,0.0,0.08205213022335964,0.8826587263416624,1.0,1.0,1.0,0.0,13.329999923706055,13.369999885559082,13.390000343322754,13.369999885559082,13.15999984741211
1316,LWAY,"Lifeway Foods, Inc.",Nasdaq,Consumer Non-Durables,Packaged Foods,,1369785600.0,0,0.0,0.0,0.0,0.0,2020-06-26,-,-,-,2020-11-12,2585.0,-0.1362150623422952,1.1799020068455741,0.0,1.0,1.0,1.0,2.390000104904175,2.369999885559082,2.430000066757202,2.5,2.5199999809265137
1317,LPTH,"LightPath Technologies, Inc.",Nasdaq,Technology,Semiconductors,,0.0,0,0.0,0.0,0.0,0.0,2020-09-09,0.01,0.02,+100,,0.0,-0.46223852302594887,4.77068987411259,0.0,0.0,0.0,0.0,2.140000104904175,2.119999885559082,2.109999895095825,2.0199999809265137,2.0199999809265137
1318,LMST,"Limestone Bancorp, Inc.",Nasdaq,Finance,Major Banks,,1308096000.0,0,0.0,0.0,0.0,0.0,2020-07-21,0.11,0.26,+136.36,,3324.0,-0.7091021058587215,0.7442176882430622,1.0,0.0,0.0,1.0,11.6899995803833,11.729999542236328,11.65999984741211,11.40999984741211,11.869999885559082
1319,LMNR,Limoneira Co,Nasdaq,Consumer Non-Durables,Farming/Seeds/Milling,0.3,1593648000.0,0,0.0,1.0,0.0,0.0,2020-09-08,0.01,0.1,+733.33,,68.0,-0.24435162460801088,0.7490644551410441,1.0,1.0,0.0,0.0,14.4399995803833,14.859999656677246,14.600000381469727,14.40999984741211,14.399999618530273
1320,LINC,Lincoln Educational Services Corporation,Nasdaq,Consumer Services,Other Consumer Services,,1418256000.0,0,0.0,0.0,0.0,0.0,2020-08-10,-0.14,0.02,+113.99,,2069.0,-0.1681899771692664,2.7786666234334305,1.0,1.0,1.0,1.0,4.739999771118164,5.28000020980835,5.380000114440918,5.630000114440918,5.230000019073486
1321,YVR,Liquid Media Group Ltd.,Nasdaq,Technology,Computer Software: Prepackaged Software,,0.0,0,0.0,0.0,0.0,0.0,2020-07-15,-,-,-,2020-10-14,0.0,0.16998413664907716,0.44388060860744694,1.0,1.0,1.0,1.0,1.5,1.5299999713897705,1.5099999904632568,1.5199999809265137,1.5
1322,LOB,"Live Oak Bancshares, Inc.",Nasdaq,Finance,Major Banks,0.12,1599177600.0,0,0.0,2.0,0.0,0.0,2020-07-21,0.03,0.09,+200,2020-10-21,-45.0,0.3492923122494434,0.7884118291174316,1.0,1.0,1.0,1.0,14.481273651123047,15.195350646972656,15.649763107299805,15.440033912658691,15.2402925491333
1323,LIVX,"LiveXLive Media, Inc.",Nasdaq,Consumer Services,Restaurants,,0.0,0,0.0,1.0,0.0,0.0,2020-06-17,-0.15,-0.15,-0.67,,0.0,-0.5049614176743032,1.6295139276293211,0.0,1.0,1.0,1.0,2.990000009536743,2.7799999713897705,3.0899999141693115,3.059999942779541,3.0899999141693115
1324,LMPX,"LMP Automotive Holdings, Inc.",Nasdaq,Consumer Durables,Automotive Aftermarket,,0.0,0,0.0,0.0,0.0,0.0,2020-08-13,0.03,0.02,-33.33,,0.0,-0.47773261216273827,,0.0,1.0,1.0,0.0,7.539999961853027,7.5,7.809999942779541,7.699999809265137,7.210000038146973
1325,LONE,Lonestar Resources US Inc.,Nasdaq,Energy,Oil & Gas Production,,0.0,0,0.0,0.0,0.0,0.0,2020-07-01,-0.1,-0.31,-219.59,,0.0,-0.3489387371126293,0.346127948854479,1.0,0.0,0.0,0.0,0.6000000238418579,0.6000000238418579,0.550000011920929,0.550000011920929,0.4699999988079071
1326,LOACU,Longevity Acquisition Corporation,Nasdaq,Finance,Business Services,,0.0,0,0.0,,,,2020-07-09,-,-,-,2020-10-14,0.0,,0.9839167378238257,1.0,1.0,1.0,1.0,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273
1327,LOOP,"Loop Industries, Inc.",Nasdaq,Basic Industries,Major Chemicals,,0.0,0,0.0,0.0,0.0,0.0,2020-07-13,-0.1,-0.1,-,,0.0,-0.4834329157767936,0.9157180601683353,1.0,1.0,0.0,1.0,9.039999961853027,9.5,9.039999961853027,8.84000015258789,9.270000457763672
1328,LORL,"Loral Space and Communications, Inc.",Nasdaq,Technology,Radio And Television Broadcasting And Communications Equipment,,1589328000.0,0,0.0,0.0,0.0,0.0,2020-08-06,-,-,-,2020-11-10,85.0,0.2218273408536795,0.7103409881174126,0.0,1.0,1.0,1.0,18.93000030517578,18.170000076293945,20.100000381469727,20.65999984741211,20.93000030517578
1329,LYTS,LSI Industries Inc.,Nasdaq,Consumer Durables,Building Products,0.2,1598572800.0,0,0.0,0.0,0.0,0.0,2020-08-19,-0.05,0.06,+220,,-9.0,0.8157115297777985,1.1867693816599674,1.0,0.0,0.0,1.0,6.691856861114502,6.731571674346924,6.523071765899658,6.602499961853027,6.751429080963135
1330,LULU,lululemon athletica inc.,Nasdaq,Consumer Non-Durables,Apparel,,0.0,0,0.0,14.0,0.0,8.0,2020-09-07,0.56,0.74,+33.33,2020-12-09,0.0,0.5473960137444462,1.6036657963069887,1.0,0.0,0.0,0.0,391.1600036621094,398.2900085449219,377.8699951171875,361.4100036621094,349.79998779296875
1331,LBC,Luther Burbank Corporation,Nasdaq,Finance,Major Banks,0.23,1596672000.0,0,0.0,0.0,0.0,0.0,2020-07-27,0.18,0.18,+2.86,,-10.0,0.09413017521354791,0.8212032916651024,1.0,1.0,1.0,1.0,9.374018669128418,9.841227531433105,9.662297248840332,9.741822242736816,9.582772254943848
1332,MCBC,Macatawa Bank Corporation,Nasdaq,Finance,Major Banks,0.32,1597017600.0,0,0.0,0.0,0.0,0.0,2020-07-22,0.13,0.22,+66.67,2020-10-22,-19.0,0.3137154641225013,0.6994747751834111,0.0,0.0,0.0,1.0,7.3433074951171875,7.283927917480469,7.31361722946167,7.204754829406738,7.462067127227783
1333,MGYR,"Magyar Bancorp, Inc.",Nasdaq,Finance,Savings Institutions,,0.0,0,0.0,0.0,0.0,0.0,2020-07-23,-,-,-,,0.0,-0.5724236123049988,0.7069931860683719,1.0,0.0,0.0,0.0,8.369999885559082,8.369999885559082,8.0600004196167,7.599999904632568,7.96999979019165
1334,MHLD,"Maiden Holdings, Ltd.",Nasdaq,Finance,Property-Casualty Insurers,,1538092800.0,0,0.0,0.0,0.0,0.0,2020-08-14,-,-,-,2020-11-10,686.0,0.7036201330980719,1.88684214901726,1.0,1.0,1.0,1.0,1.5800000429153442,1.6100000143051147,1.590000033378601,1.600000023841858,1.6100000143051147
1335,MNSB,"MainStreet Bancshares, Inc.",Nasdaq,Finance,Major Banks,,0.0,0,0.0,0.0,0.0,0.0,2020-07-28,0.42,-0.08,-119.05,,0.0,1.4662510428588147,0.6119166931358762,0.0,0.0,0.0,0.0,14.15999984741211,13.6899995803833,13.319999694824219,13.399999618530273,13.739999771118164
1336,MMYT,MakeMyTrip Limited,Nasdaq,Consumer Services,Transportation Services,,0.0,0,0.0,0.0,0.0,0.0,2020-08-20,-0.5,-0.32,+36,,0.0,-0.4349736798581138,0.5905621588147487,0.0,0.0,0.0,0.0,14.800000190734863,14.489999771118164,14.489999771118164,14.3100004196167,14.050000190734863
1337,MBUU,"Malibu Boats, Inc.",Nasdaq,Capital Goods,Marine Transportation,,0.0,0,0.0,4.0,0.0,0.0,2020-08-26,0.12,0.4,+233.33,2020-11-05,0.0,0.08867353233214091,1.509711639508737,0.0,0.0,0.0,0.0,59.959999084472656,56.54999923706055,54.77000045776367,55.130001068115234,54.0
1338,MLVF,"Malvern Bancorp, Inc.",Nasdaq,Finance,Savings Institutions,,1293580800.0,0,0.0,0.0,0.0,0.0,2020-08-04,0.24,0.19,-20.83,,3506.0,-0.3895562626366777,0.5390244085806765,1.0,1.0,0.0,0.0,12.25,12.25,12.430000305175781,12.079999923706055,11.930000305175781
1339,MANH,"Manhattan Associates, Inc.",Nasdaq,Technology,Computer Software: Prepackaged Software,,0.0,0,0.0,2.0,0.0,0.0,2020-07-22,0.34,0.4,+16.62,2020-10-20,0.0,0.024071753388985817,1.0891709254449544,1.0,1.0,1.0,1.0,91.0999984741211,92.48999786376953,95.06999969482422,96.6500015258789,97.61000061035156
1340,LOAN,"Manhattan Bridge Capital, Inc",Nasdaq,Consumer Services,Real Estate Investment Trusts,0.4,1602115200.0,0,0.0,0.0,0.0,0.0,2020-07-22,0.11,0.11,+4.76,,-78.0,0.0028037273612871324,0.7610248098952974,1.0,0.0,0.0,0.0,4.5,4.5,4.380000114440918,4.230000019073486,4.239999771118164
1341,MRIN,Marin Software Incorporated,Nasdaq,Technology,EDP Services,,0.0,0,0.0,0.0,0.0,0.0,2020-08-07,-,-,-,,0.0,0.07369894845998687,0.9530611971823785,0.0,1.0,1.0,1.0,1.409999966621399,1.399999976158142,1.4700000286102295,1.4299999475479126,1.4600000381469727
1342,MRTN,"Marten Transport, Ltd.",Nasdaq,Transportation,Trucking Freight/Courier Services,0.16,1600128000.0,1,1.5,2.0,0.0,1.0,2020-07-15,0.15,0.22,+43.79,2020-10-15,-62.0,0.8989209004783614,1.203981965932286,0.0,1.0,0.0,0.0,17.42669677734375,17.127382278442383,17.61293601989746,16.907886505126953,17.4200439453125
1343,MRVL,Marvell Technology Group Ltd.,Nasdaq,Technology,Semiconductors,0.24,1594339200.0,0,0.0,6.0,0.0,3.0,2020-08-26,0.2,0.21,+4.48,2020-12-01,47.0,-0.8475703817259735,1.3254034590155015,0.0,1.0,1.0,1.0,33.11000061035156,32.790000915527344,33.459999084472656,34.720001220703125,35.209999084472656
1344,MASI,Masimo Corporation,Nasdaq,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,,1353628800.0,0,0.0,2.0,0.0,0.0,2020-07-27,0.81,0.85,+4.68,2020-10-28,2803.0,1.2613084604392386,1.510803652479185,0.0,0.0,0.0,0.0,246.80999755859375,245.25,240.32000732421875,237.9600067138672,233.4600067138672
1345,MCFT,"MasterCraft Boat Holdings, Inc.",Nasdaq,Capital Goods,Marine Transportation,,1465776000.0,0,0.0,3.0,0.0,0.0,2020-09-08,-0.26,-0.1,+62.12,,1548.0,-0.24356203839606452,1.274312611941418,0.0,0.0,0.0,1.0,22.420000076293945,22.34000015258789,20.940000534057617,21.049999237060547,22.459999084472656
1346,MTRX,Matrix Service Company,Nasdaq,Basic Industries,Engineering & Construction,,0.0,0,0.0,0.0,0.0,0.0,2020-09-01,0.06,-0.01,-116.67,2020-11-04,0.0,-0.22961723858299826,0.4530245046928153,0.0,0.0,0.0,0.0,9.34000015258789,8.6899995803833,8.850000381469727,9.210000038146973,9.239999771118164
1347,MAXN,"Maxeon Solar Technologies, Ltd.",Nasdaq,Technology,Semiconductors,,0.0,0,0.0,0.0,0.0,0.0,2020-09-07,-1.34,-,-,,0.0,,,0.0,0.0,0.0,0.0,21.809999465942383,20.850000381469727,20.760000228881836,20.65999984741211,21.549999237060547
1348,MEIP,"MEI Pharma, Inc.",Nasdaq,Health Care,Major Pharmaceuticals,,0.0,0,0.0,0.0,0.0,0.0,2020-09-08,0.22,-0.19,-188.37,,0.0,-0.15480758075915285,1.4023809297902723,1.0,0.0,0.0,0.0,2.609999895095825,2.680000066757202,2.5,2.4600000381469727,2.5999999046325684
1349,MLCO,Melco Resorts & Entertainment Limited,Nasdaq,Consumer Services,Hotels/Resorts,,1582848000.0,0,0.0,1.0,0.0,0.0,2020-08-19,-0.85,-0.77,+9.62,,173.0,1.0523488779934136,0.8497624142307282,0.0,0.0,0.0,0.0,19.899999618530273,19.81999969482422,19.489999771118164,19.5,19.229999542236328
1350,MBWM,Mercantile Bank Corporation,Nasdaq,Finance,Major Banks,1.12,1599091200.0,0,0.0,0.0,0.0,0.0,2020-07-20,0.32,0.54,+68.75,2020-10-20,-45.0,-0.34864170084609963,0.6215607373192894,0.0,1.0,1.0,1.0,20.593175888061523,20.425350189208984,21.1558837890625,21.1558837890625,20.869592666625977
1351,MBIN,Merchants Bancorp,Nasdaq,Finance,Major Banks,0.32,1600041600.0,0,0.0,1.0,0.0,0.0,2020-07-27,0.48,1.31,+175.21,2020-10-28,-49.0,-0.37803338241922974,0.954223936825023,1.0,1.0,1.0,1.0,16.464078903198242,17.101526260375977,16.613479614257812,16.99196434020996,17.151325225830078
1352,MBINP,Merchants Bancorp,Nasdaq,Finance,Major Banks,1.75,1600041600.0,0,0.0,0.0,0.0,0.0,2020-07-27,0.48,1.31,+175.21,,-49.0,-0.4751806786781167,0.9727972099692099,0.0,0.0,0.0,0.0,24.041255950927734,24.021591186523438,24.021591186523438,23.893762588500977,23.742338180541992
1353,EBSB,"Meridian Bancorp, Inc.",Nasdaq,Finance,Major Banks,0.32,1600214400.0,0,0.0,2.0,0.0,0.0,2020-07-20,0.26,0.34,+29.28,2020-10-20,-58.0,-0.1702067567913408,0.557532722133176,1.0,1.0,1.0,1.0,10.970000267028809,10.989999771118164,11.850000381469727,11.680000305175781,11.350000381469727
1354,VIVO,Meridian Bioscience Inc.,Nasdaq,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,,1548979200.0,0,0.0,0.0,0.0,0.0,2020-08-06,0.23,0.55,+136.05,,552.0,0.7656900021066056,2.6573043152288083,0.0,1.0,1.0,1.0,24.950000762939453,24.489999771118164,25.989999771118164,25.459999084472656,26.40999984741211
1355,MACK,"Merrimack Pharmaceuticals, Inc.",Nasdaq,Health Care,Major Pharmaceuticals,,1576195200.0,0,0.0,0.0,0.0,0.0,2020-08-07,-,-,-,2020-11-11,238.0,0.07189073367548954,1.0281951853263254,1.0,1.0,1.0,0.0,3.319999933242798,3.5899999141693115,3.4100000858306885,3.4200000762939453,3.309999942779541
1356,MESO,Mesoblast Limited,Nasdaq,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0.0,0,0.0,1.0,0.0,0.0,2020-08-25,-0.16,-0.31,-93.75,,0.0,0.885688243177067,2.5197017122160403,0.0,0.0,0.0,0.0,18.920000076293945,17.780000686645508,17.709999084472656,18.510000228881836,18.700000762939453
1357,MCBS,"MetroCity Bankshares, Inc.",Nasdaq,Finance,Major Banks,0.36,1596067200.0,0,0.0,0.0,0.0,0.0,2020-07-23,0.25,0.3,+21.46,,-7.0,-0.2121164900695038,0.9662669306444869,0.0,0.0,1.0,1.0,13.204073905944824,13.07491397857666,12.84640121459961,13.631293296813965,13.531939506530762
1358,MICT,"MICT, Inc.",Nasdaq,Capital Goods,Electrical Products,,0.0,0,0.0,0.0,0.0,0.0,2020-06-15,-,-,-,2020-11-12,0.0,0.9333464151097696,1.2118632272933105,0.0,0.0,0.0,0.0,1.2400000095367432,1.149999976158142,1.1990000009536743,1.1299999952316284,1.1699999570846558
1359,MPB,Mid Penn Bancorp,Nasdaq,Finance,Major Banks,0.72,1596758400.0,0,0.0,0.0,0.0,1.0,2020-07-22,0.31,0.81,+160.45,,-16.0,-0.25958534883637907,0.692308225399104,1.0,0.0,0.0,1.0,17.92487907409668,17.9446964263916,17.290719985961914,17.667251586914062,18.073509216308594
1360,MCEP,"Mid-Con Energy Partners, LP",Nasdaq,Energy,Oil & Gas Production,,1438646400.0,0,0.0,0.0,0.0,0.0,2020-08-13,0.08,-0.19,-337.5,,1836.0,0.0790848603275522,0.620666677157084,0.0,1.0,0.0,1.0,3.130000114440918,3.069999933242798,3.180000066757202,3.119999885559082,3.130000114440918
1361,MBCN,Middlefield Banc Corp.,Nasdaq,Finance,Major Banks,0.6,1599091200.0,0,0.0,0.0,0.0,0.0,2020-07-21,0.23,0.46,+100,,-44.0,-0.7100764729453315,0.7530972140910273,1.0,0.0,0.0,0.0,17.640838623046875,18.513460159301758,17.601173400878906,17.581340789794922,17.541677474975586
1362,MSBI,"Midland States Bancorp, Inc.",Nasdaq,Finance,Major Banks,1.07,1597276800.0,0,0.0,0.0,0.0,1.0,2020-07-22,0.27,0.53,+98.5,,-22.0,0.12602268878642142,0.5250161654349177,1.0,0.0,0.0,1.0,14.106636047363281,14.180339813232422,13.65950870513916,13.32539176940918,14.111550331115723
1363,MSVB,"Mid-Southern Bancorp, Inc.",Nasdaq,Finance,Savings Institutions,0.08,1597276800.0,0,0.0,0.0,0.0,0.0,2020-07-20,-,-,-,,-24.0,-0.1623109922018027,0.9174105847832175,1.0,1.0,1.0,1.0,12.229758262634277,12.329593658447266,12.579180717468262,12.549229621887207,12.229758262634277
1364,MIND,"MIND Technology, Inc.",Nasdaq,Technology,Diversified Commercial Services,,0.0,0,0.0,0.0,0.0,1.0,2020-06-09,-0.28,-0.38,-35.71,,0.0,0.7546163288334365,0.5869431369877665,1.0,1.0,1.0,1.0,1.6799999475479126,1.75,1.6799999475479126,1.8799999952316284,2.0899999141693115
1365,MINDP,"MIND Technology, Inc.",Nasdaq,Technology,Diversified Commercial Services,2.25,1594684800.0,0,0.0,0.0,0.0,0.0,2020-06-09,-0.28,-0.38,-35.71,,-35.0,0.52769498809717,0.704005328588757,1.0,1.0,1.0,1.0,16.834604263305664,17.095989227294922,17.279640197753906,17.490497589111328,18.036590576171875
1366,MSON,"MISONIX, Inc.",Nasdaq,Capital Goods,Medical Specialities,,0.0,0,0.0,0.0,0.0,0.0,2020-09-02,-0.48,-0.5,-3.52,,0.0,-0.31801091290711697,0.6557446229210948,1.0,1.0,0.0,0.0,13.25,13.550000190734863,13.770000457763672,13.1899995803833,12.779999732971191
1367,MOGO,Mogo Inc.,Nasdaq,Finance,Finance: Consumer Services,,0.0,0,0.0,0.0,0.0,0.0,2020-06-02,-0.28,-0.22,+21.43,,0.0,0.29390481514160643,0.3342039710926379,1.0,0.0,0.0,0.0,0.9300000071525574,0.9300000071525574,0.875,0.8619999885559082,0.8849999904632568
1368,MBRX,"Moleculin Biotech, Inc.",Nasdaq,Health Care,Major Pharmaceuticals,,0.0,0,0.0,0.0,0.0,0.0,2020-08-11,-0.09,-0.17,-88.89,,0.0,0.26138497843564934,1.0781848237366705,0.0,0.0,0.0,0.0,1.149999976158142,1.1200000047683716,1.1100000143051147,1.0800000429153442,1.090000033378601
1369,MOMO,Momo Inc.,Nasdaq,Technology,Computer Software: Prepackaged Software,,1586217600.0,0,0.0,0.0,0.0,0.0,2020-09-02,2.94,3.05,+3.64,2020-11-24,148.0,0.44965034583104574,0.5634111501078953,0.0,1.0,0.0,0.0,20.979999542236328,20.610000610351562,21.190000534057617,20.399999618530273,20.420000076293945
1370,MKGI,"Monaker Group, Inc.",Nasdaq,Consumer Services,Transportation Services,,0.0,0,0.0,0.0,0.0,0.0,2020-05-28,-0.15,-0.05,+66.67,,0.0,-0.10827702455130858,0.508300656936695,1.0,0.0,0.0,1.0,1.0,1.090000033378601,0.9900000095367432,0.9900000095367432,1.059999942779541
1371,MCRI,"Monarch Casino & Resort, Inc.",Nasdaq,Consumer Services,Hotels/Resorts,,0.0,0,0.0,1.0,0.0,0.0,2020-07-21,-0.65,-0.24,+63.02,2020-10-28,0.0,-0.4000277123160385,0.7449196080409581,1.0,1.0,1.0,1.0,32.689998626708984,36.279998779296875,35.150001525878906,35.150001525878906,33.56999969482422
1372,MDB,"MongoDB, Inc.",Nasdaq,Technology,Computer Software: Prepackaged Software,,0.0,0,0.0,1.0,0.0,1.0,2020-09-01,-0.39,-0.22,+43.73,2020-12-07,0.0,0.265873577346286,1.4248240698526242,1.0,1.0,1.0,1.0,216.3300018310547,228.83999633789062,227.2100067138672,225.91000366210938,233.8000030517578
1373,MNST,Monster Beverage Corporation,Nasdaq,Consumer Non-Durables,Beverages (Production/Distribution),,0.0,0,0.0,3.0,0.0,4.0,2020-08-03,0.49,0.59,+21.4,2020-11-05,0.0,0.88836238045952,1.2270199646877986,0.0,1.0,1.0,1.0,76.43000030517578,76.19000244140625,77.30999755859375,77.81999969482422,78.4800033569336
1374,MOR,MorphoSys AG,Nasdaq,Health Care,Major Pharmaceuticals,,0.0,0,0.0,0.0,0.0,0.0,2020-08-04,-2,-0.4,+79.75,,0.0,-0.3369803062629512,1.0789625286151596,1.0,1.0,0.0,1.0,32.56999969482422,32.83000183105469,32.869998931884766,32.15999984741211,34.459999084472656
1375,GRIL,"Muscle Maker, Inc",Nasdaq,Consumer Services,Restaurants,,0.0,0,0.0,0.0,0.0,0.0,2020-08-20,-,-,-,,0.0,0.6751328951364317,,1.0,1.0,1.0,1.0,2.5299999713897705,3.200000047683716,2.859999895095825,3.259999990463257,3.319999933242798
1376,NAOV,"NanoVibronix, Inc.",Nasdaq,Health Care,Industrial Specialties,,0.0,0,0.0,0.0,0.0,0.0,2020-06-29,-,-,-,,0.0,-0.1522152231060503,0.7829590942302205,1.0,1.0,1.0,1.0,2.2100000381469727,2.2100000381469727,2.2100000381469727,2.430000066757202,2.319999933242798
1377,NSSC,"NAPCO Security Technologies, Inc.",Nasdaq,Capital Goods,Telecommunications Equipment,,0.0,0,0.0,0.0,0.0,0.0,2020-09-07,0.18,-,-101.67,,0.0,-0.24200622365458493,0.8077226684570314,0.0,0.0,0.0,0.0,25.18000030517578,24.15999984741211,22.799999237060547,23.25,21.600000381469727
1378,NATH,"Nathan&#39;s Famous, Inc.",Nasdaq,Consumer Services,Restaurants,1.4,1597968000.0,0,0.0,0.0,0.0,0.0,2020-06-11,-,-,-,2020-11-06,-71.0,0.3878983663581033,0.7387453830062395,1.0,1.0,1.0,1.0,55.05031204223633,59.86906433105469,60.73801803588867,60.5504035949707,60.32329177856445
1379,NKSH,"National Bankshares, Inc.",Nasdaq,Finance,Major Banks,1.34,1590019200.0,0,0.0,1.0,0.0,0.0,2020-07-15,0.47,0.46,-2.13,2020-10-15,55.0,-0.7330683547253066,0.6728761263247736,0.0,1.0,0.0,0.0,26.899999618530273,25.93000030517578,27.399999618530273,26.75,26.84000015258789
1380,FIZZ,National Beverage Corp.,Nasdaq,Consumer Non-Durables,Beverages (Production/Distribution),,1543449600.0,0,0.0,0.0,0.0,0.0,2020-09-09,0.96,1.09,+13.54,2020-12-03,650.0,0.8850297188063778,1.4802578450536148,0.0,0.0,0.0,0.0,84.29000091552734,82.19999694824219,81.04000091552734,75.91000366210938,75.91000366210938
1381,NGHC,National General Holdings Corp,Nasdaq,Finance,Property-Casualty Insurers,0.2,1601424000.0,0,0.0,0.0,0.0,2.0,2020-07-30,0.81,1.36,+68.32,2020-10-28,-62.0,0.4013211193185066,1.417417399224107,0.0,1.0,0.0,1.0,33.8650016784668,33.790000915527344,33.880001068115234,33.849998474121094,33.90999984741211
1382,NATI,National Instruments Corporation,Nasdaq,Technology,Computer Software: Prepackaged Software,1.04,1597363200.0,0,0.0,1.0,0.0,1.0,2020-06-09,0.7,1.01,+44.29,2020-10-27,-66.0,0.9669729689656991,0.9212298070538403,1.0,1.0,1.0,1.0,39.69093322753906,41.06095504760742,41.110595703125,41.775753021240234,42.510398864746094
1383,NWLI,"National Western Life Group, Inc.",Nasdaq,Finance,Life Insurance,0.36,1572912000.0,0,0.0,0.0,0.0,0.0,2020-08-07,-,-,-,,276.0,-0.16432767249912542,0.7765465396704029,0.0,1.0,1.0,0.0,194.7899932861328,192.2899932861328,197.1199951171875,201.36000061035156,193.02000427246094
1384,NAVI,Navient Corporation,Nasdaq,Finance,Investment Bankers/Brokers/Service,0.64,1599091200.0,0,0.0,0.0,0.0,1.0,2020-07-20,0.47,0.92,+95.74,2020-10-20,-45.0,-0.4747762795212091,0.5236696157811083,1.0,1.0,1.0,1.0,6.720654487609863,6.907339572906494,7.2807087898254395,7.359313011169434,7.044896602630615
1385,NCNO,"nCino, Inc.",Nasdaq,Technology,Computer Software: Prepackaged Software,,0.0,0,0.0,0.0,0.0,0.0,2020-09-09,-0.05,-0.01,+80,,0.0,1.2634461833894297,,0.0,0.0,0.0,0.0,97.58000183105469,87.0,79.26000213623047,77.4800033569336,77.4800033569336
1386,NEOG,Neogen Corporation,Nasdaq,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,,0.0,0,0.0,0.0,0.0,0.0,2020-07-20,0.3,0.31,+4.03,2020-12-21,0.0,0.3967992467718551,1.133313303832702,1.0,1.0,0.0,1.0,77.13999938964844,77.98999786376953,79.11000061035156,76.58000183105469,78.0199966430664
1387,NEPT,Neptune Wellness Solutions Inc.,Nasdaq,Health Care,Major Pharmaceuticals,,1216857600.0,0,0.0,0.0,0.0,0.0,2020-06-09,-0.21,-0.44,-109.52,,4338.0,0.5071807545391547,0.9425605142493322,1.0,1.0,1.0,1.0,3.0,3.1500000953674316,3.0999999046325684,3.140000104904175,3.140000104904175
1388,UEPS,"Net 1 UEPS Technologies, Inc.",Nasdaq,Finance,Investment Bankers/Brokers/Service,,0.0,0,0.0,0.0,0.0,0.0,2020-09-09,-,-,-,2020-11-05,0.0,-0.6188696727215872,0.9399999981834779,0.0,0.0,1.0,1.0,3.240000009536743,3.2300000190734863,3.2300000190734863,3.25,3.25
1389,NTAP,"NetApp, Inc.",Nasdaq,Technology,Electronic Components,1.92,1602115200.0,0,0.0,1.0,2.0,1.0,2020-08-25,0.41,0.73,+79.36,2020-12-01,-44.0,-0.908909828320958,0.7233483170478587,1.0,1.0,1.0,1.0,41.0,41.4900016784668,41.41999816894531,41.25,42.29999923706055
1390,NFLX,"Netflix, Inc.",Nasdaq,Consumer Services,Consumer Electronics/Video Chains,,0.0,0,0.0,17.0,4.0,8.0,2020-07-15,1.81,1.59,-12.25,2020-10-14,0.0,0.9384253938935352,1.4943314338001685,1.0,1.0,1.0,1.0,502.7799987792969,507.760009765625,548.72998046875,525.5,524.8800048828125
1391,NTRP,"Neurotrope, Inc.",Nasdaq,Health Care,Major Pharmaceuticals,,0.0,0,0.0,0.0,0.0,0.0,2020-06-12,-,-,-,,0.0,0.3649477719728423,1.6112403084119853,0.0,1.0,0.0,0.0,1.440000057220459,1.4299999475479126,1.4600000381469727,1.3899999856948853,1.2699999809265137
